event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
45,cluster,488,175,0000000400,,,15,group_0_of_3,3,0,488,488,0
46,cluster,488,176,1000000000,,,15,group_1_of_3,3,0,488,488,0
47,cluster,488,177,0008000000,,,15,group_2_of_3,3,0,488,488,0
21,cluster,2230,250,0000001000,,,7,group_0_of_3,3,0,2230,2230,0
22,cluster,2230,251,0000000200,,,7,group_1_of_3,3,0,2230,2230,0
23,cluster,2230,252,2000000000,,,7,group_2_of_3,3,0,2230,2230,0
27,cluster,4429,160,0000400000,,,9,group_0_of_3,3,0,4429,4429,0
28,cluster,4429,161,0080000000,,,9,group_1_of_3,3,0,4429,4429,0
29,cluster,4429,162,0100000000,,,9,group_2_of_3,3,0,4429,4429,0
3,cluster,4480,205,0000000002,,,1,group_0_of_3,3,0,4480,4480,0
4,cluster,4480,206,0020000000,,,1,group_1_of_3,3,0,4480,4480,0
5,cluster,4480,207,0080000000,,,1,group_2_of_3,3,0,4480,4480,0
0,cluster,6963,64,0000001000,,,0,group_0_of_3,3,0,6963,6963,0
1,cluster,6963,65,0000000004,,,0,group_1_of_3,3,0,6963,6963,0
2,cluster,6963,66,0000000020,,,0,group_2_of_3,3,0,6963,6963,0
9,cluster,7145,136,0200000000,,,3,group_0_of_3,3,0,7145,7145,0
10,cluster,7145,137,0004000000,,,3,group_1_of_3,3,0,7145,7145,0
11,cluster,7145,138,0040000000,,,3,group_2_of_3,3,0,7145,7145,0
36,cluster,8420,136,0000000004,,,12,group_0_of_3,3,0,8420,8420,0
37,cluster,8420,137,0008000000,,,12,group_1_of_3,3,0,8420,8420,0
38,cluster,8420,138,0000010000,,,12,group_2_of_3,3,0,8420,8420,0
39,cluster,11654,89,0002000000,,,13,group_0_of_3,3,0,11654,11654,0
40,cluster,11654,90,0000000080,,,13,group_1_of_3,3,0,11654,11654,0
41,cluster,11654,91,0000000400,,,13,group_2_of_3,3,0,11654,11654,0
15,cluster,12015,55,0000000008,,,5,group_0_of_3,3,0,12015,12015,0
16,cluster,12015,56,0000200000,,,5,group_1_of_3,3,0,12015,12015,0
17,cluster,12015,57,0000008000,,,5,group_2_of_3,3,0,12015,12015,0
51,cluster,13232,147,0000000040,,,17,group_0_of_3,3,0,13232,13232,0
52,cluster,13232,148,0000000004,,,17,group_1_of_3,3,0,13232,13232,0
53,cluster,13232,149,0000000020,,,17,group_2_of_3,3,0,13232,13232,0
6,cluster,14541,98,0002000000,,,2,group_0_of_3,3,0,14541,14541,0
7,cluster,14541,99,0000000020,,,2,group_1_of_3,3,0,14541,14541,0
8,cluster,14541,100,0080000000,,,2,group_2_of_3,3,0,14541,14541,0
24,cluster,14673,146,0800000000,,,8,group_0_of_3,3,0,14673,14673,0
25,cluster,14673,147,0000400000,,,8,group_1_of_3,3,0,14673,14673,0
26,cluster,14673,148,0008000000,,,8,group_2_of_3,3,0,14673,14673,0
33,cluster,17337,112,0000400000,,,11,group_0_of_3,3,0,17337,17337,0
34,cluster,17337,113,0000008000,,,11,group_1_of_3,3,0,17337,17337,0
35,cluster,17337,114,0000000001,,,11,group_2_of_3,3,0,17337,17337,0
30,cluster,24342,76,0000400000,,,10,group_0_of_3,3,0,24342,24342,0
31,cluster,24342,77,0200000000,,,10,group_1_of_3,3,0,24342,24342,0
32,cluster,24342,78,0000040000,,,10,group_2_of_3,3,0,24342,24342,0
54,cluster,26884,78,0100000000,,,18,group_0_of_3,3,0,26884,26884,0
55,cluster,26884,79,0080000000,,,18,group_1_of_3,3,0,26884,26884,0
56,cluster,26884,80,0000000200,,,18,group_2_of_3,3,0,26884,26884,0
18,cluster,29927,106,2000000000,,,6,group_0_of_3,3,0,29927,29927,0
19,cluster,29927,107,0000000200,,,6,group_1_of_3,3,0,29927,29927,0
20,cluster,29927,108,4000000000,,,6,group_2_of_3,3,0,29927,29927,0
12,cluster,45992,58,0000010000,,,4,group_0_of_3,3,0,45992,45992,0
13,cluster,45992,59,0000000040,,,4,group_1_of_3,3,0,45992,45992,0
14,cluster,45992,60,0000000010,,,4,group_2_of_3,3,0,45992,45992,0
48,cluster,46261,209,1000000000,,,16,group_0_of_3,3,0,46261,46261,0
49,cluster,46261,210,0010000000,,,16,group_1_of_3,3,0,46261,46261,0
50,cluster,46261,211,0004000000,,,16,group_2_of_3,3,0,46261,46261,0
42,cluster,48617,103,0000000400,,,14,group_0_of_3,3,0,48617,48617,0
43,cluster,48617,104,0000080000,,,14,group_1_of_3,3,0,48617,48617,0
44,cluster,48617,105,0000000080,,,14,group_2_of_3,3,0,48617,48617,0
57,cluster,48646,97,0000000002,,,19,group_0_of_3,3,0,48646,48646,0
58,cluster,48646,98,0000000100,,,19,group_1_of_3,3,0,48646,48646,0
59,cluster,48646,99,0000200000,,,19,group_2_of_3,3,0,48646,48646,0
