557,80,0000000080
1435,106,1000000000
1941,184,0000000002
2142,191,0000000100
2637,217,0000000040
5547,214,0000004000
5780,181,0000001000
6577,187,0001000000
7287,105,0000040000
7640,234,0001000000
7950,13,0000080000
8034,201,0100000000
8498,227,0000008000
8510,211,0008000000
9304,60,0004000000
9474,184,2000000000
9569,148,0000000040
11797,118,0000000020
12032,151,0000000400
12374,29,4000000000
13505,68,0001000000
13566,208,0000000040
13582,151,0000200000
15478,179,0000000040
15690,169,0000100000
17129,169,0000004000
18896,199,0000000040
19221,122,0000000004
21037,210,0000000400
21681,35,0000000800
22321,210,0004000000
23310,150,0000040000
24105,150,0008000000
24401,247,0000004000
26144,94,0000004000
26337,15,0000000001
27546,208,0000000800
28213,160,0000000040
29554,206,0000100000
30780,250,0080000000
30901,66,0000000020
31205,235,0000080000
31217,188,0000000040
32989,177,0000000400
34183,100,0000002000
34215,145,2000000000
34844,177,0000000001
35012,128,0000400000
35855,15,0400000000
35982,72,0000100000
36024,151,0000000004
36572,172,0000000010
36930,204,0000800000
37384,91,0080000000
37577,126,0001000000
38069,48,0000000020
38088,232,0008000000
39116,18,0000001000
39454,56,2000000000
39636,126,0000100000
39742,132,0020000000
40094,182,0008000000
40549,112,0000000080
40743,224,0000100000
40839,126,0000800000
41331,56,0000400000
41577,18,0002000000
43089,224,0000000004
43216,190,0000200000
43469,107,0000002000
43537,129,0800000000
43591,41,0040000000
45105,32,0080000000
45173,77,1000000000
45326,227,0000000100
45634,192,0000400000
46645,21,1000000000
46754,9,0000000008
47215,252,0100000000
47696,185,2000000000
48601,94,0004000000
48730,217,0010000000
49071,21,0000000040
49707,24,0000000010
50169,134,0000100000
50537,244,0000001000
51257,0,0400000000
51363,217,0000000020
53028,131,0020000000
53788,76,0000000008
53901,254,0000100000
55604,5,0000080000
55668,22,4000000000
56463,106,0000100000
56689,196,0000000800
57282,15,0000001000
57806,5,0040000000
58511,144,0000000010
58615,43,0000020000
58616,90,0000000008
59034,20,0080000000
59924,15,0000020000
60135,52,0000200000
60625,82,0000800000
61160,6,0040000000
61687,225,0000000800
61849,139,0040000000
61940,252,0000100000
61993,86,0100000000
62635,139,0200000000
63535,128,0000000004
63959,191,0000000001
64123,34,0100000000
64187,111,0000040000
65757,111,0000000100
67160,230,0000000200
67666,92,0000000004
68274,32,2000000000
68359,156,0000010000
69801,245,0000000080
69965,158,0000010000
70342,55,0100000000
70607,125,0000080000
70954,156,0000000020
72275,176,0000010000
72321,28,0000000001
72489,52,0001000000
74332,219,1000000000
74636,238,0001000000
75951,163,0000080000
76674,82,0000040000
76866,138,0000080000
76953,79,0008000000
77103,183,0002000000
78845,79,0200000000
78847,138,0000000010
79104,247,0000000200
79474,231,0000200000
79510,150,0000200000
80243,146,0000040000
81246,244,0008000000
81641,184,0000000010
82117,209,0000400000
82165,206,0000000200
82332,36,0000000004
82360,47,0000080000
82367,40,0000400000
82376,210,0000000001
82406,60,0002000000
82443,133,0000000001
82455,213,0000000400
82535,14,0000000002
82557,44,0000400000
82811,16,0000000001
83012,122,0000000400
83440,133,0020000000
83472,200,0000000001
83628,40,0000080000
84065,4,2000000000
84439,210,0002000000
84823,52,0000000080
85101,165,0200000000
85152,212,0000000400
85564,200,0000000400
86057,1,4000000000
86922,227,0000008000
87024,142,0010000000
87056,4,0000001000
88169,238,0000080000
91836,104,0000000800
95176,158,0000000080
96707,234,0000000020
99146,83,2000000000
100351,116,0020000000
100474,68,0200000000
100632,66,1000000000
103643,191,0000200000
104502,161,0000000008
106338,209,0000000080
107553,191,0000000008
108110,128,0020000000
108369,246,0000100000
109331,135,0080000000
111581,143,0080000000
112317,45,0000000080
112646,31,0080000000
112871,189,0040000000
113454,88,0000004000
113643,45,0010000000
113915,59,0001000000
115048,156,0000004000
115634,59,0002000000
116363,53,0100000000
120277,191,0000008000
121652,245,0000100000
122755,103,0000020000
122965,225,0000000002
123086,138,0000000100
123653,219,0000000008
123654,18,0000000004
123897,102,0000100000
125161,73,0000008000
128393,49,0000080000
128536,140,0020000000
132179,140,0000000001
132462,169,0000000800
133070,160,0000040000
133277,189,0000000100
134015,59,0000040000
134139,189,0000002000
134509,67,0000000001
135412,7,0000001000
135877,219,0000100000
137008,246,0001000000
137360,3,0020000000
137724,252,0000040000
138167,106,0000200000
138859,18,0000002000
142065,130,0000040000
143389,176,0000000002
145577,162,0040000000
145730,45,0000000080
146439,97,0000000001
146466,74,0000000008
146631,62,0000001000
148738,62,0000000040
149085,254,0000100000
149154,115,0004000000
149663,182,0000400000
150614,155,0000000001
150699,36,2000000000
150774,98,0000000200
151002,87,0000008000
152614,1,0000000080
152973,50,0000000100
155324,100,0000040000
155971,46,0000001000
157020,196,0000000400
157341,140,0000008000
158494,18,0004000000
160820,110,0010000000
