168,237,0000800000
497,84,0200000000
2084,101,0000000001
3392,27,0010000000
5462,150,0000100000
5551,186,0000000080
5998,47,0000000200
6419,176,0400000000
7270,118,0002000000
7412,50,0001000000
8276,186,0000000020
8978,236,0000004000
9195,218,0000000001
9552,186,0000000100
10271,234,0000004000
11632,71,0000040000
12417,58,0000100000
12559,43,0000000008
13287,84,0000001000
14527,84,0000000080
16007,82,0800000000
16412,45,0000008000
16778,106,0001000000
17124,52,0000001000
17309,134,0000000400
17414,176,0000000002
18600,97,0010000000
19199,111,2000000000
19393,102,0000200000
19583,114,0004000000
20570,60,0800000000
21714,136,0000000400
22481,240,0800000000
22663,35,0000010000
22722,72,0800000000
22977,80,0000000200
23045,14,2000000000
23711,47,2000000000
23931,119,0010000000
24039,24,0000200000
24766,107,0100000000
26488,197,0000010000
26602,215,0010000000
26979,150,0000400000
27695,37,0040000000
27945,46,0000000002
28596,4,0020000000
28678,101,0004000000
29033,13,0000002000
29714,228,0000020000
32837,43,0000400000
32984,141,0200000000
33387,112,0100000000
33922,120,0000400000
34250,13,0001000000
34433,239,0200000000
34530,239,0010000000
37140,227,0000020000
38672,45,0000100000
39622,42,0000800000
42269,43,0000000400
44145,68,0008000000
45434,217,0000000080
45930,142,0000000100
46188,18,0200000000
46789,186,0000000020
47323,21,0000000008
47712,177,4000000000
48025,2,0100000000
48213,162,0000000001
48434,49,0100000000
48850,133,0000000001
50013,176,2000000000
50992,136,0200000000
51143,49,0001000000
51222,90,0200000000
51465,124,0000001000
52045,76,0080000000
52476,9,0000008000
53680,56,0000000100
53894,49,0000000400
53915,216,0000000400
54034,168,0100000000
54077,172,0008000000
54248,172,0000400000
54874,61,0000008000
54885,134,0400000000
54892,102,0200000000
55741,198,0000000020
57176,219,0002000000
57609,106,0000004000
58984,3,0000200000
59039,6,0400000000
59534,195,0000400000
59713,6,0000000004
59839,92,0000000020
60320,104,0020000000
60839,6,0200000000
60934,4,0000002000
61041,234,0400000000
62117,104,0000000400
62263,169,0000000001
62364,130,0000080000
62921,100,0080000000
63057,41,0000008000
64064,41,0000002000
64267,165,0008000000
64851,166,0000000008
65343,9,0001000000
65516,224,0000400000
66623,43,0000080000
66768,134,0080000000
67055,216,0000000001
67177,223,0000008000
67347,202,0100000000
67783,43,0000000001
68307,157,0000000040
68871,21,0000000020
70149,59,0000000040
70842,211,0004000000
71505,203,0000000008
71794,59,0000080000
71876,103,0400000000
72660,33,0002000000
72702,211,0020000000
74154,97,0000100000
75137,80,0004000000
75888,133,0000004000
76852,135,0020000000
78080,191,0000000010
78236,240,0200000000
79981,94,0000000002
80935,76,0000020000
81159,27,0000020000
81783,231,0040000000
82171,37,0200000000
82340,202,2000000000
82358,109,0002000000
82394,218,0000000020
82398,199,0000000100
82440,45,0000000004
82479,169,0000080000
82496,160,0100000000
82917,216,0000000040
83778,181,0000040000
83784,231,0100000000
84007,199,1000000000
84025,65,0000000001
84097,91,0004000000
85522,155,0400000000
89626,96,0001000000
89984,109,0000000040
93718,213,4000000000
94384,94,1000000000
95068,93,0000000800
95664,177,0002000000
96032,1,0000000080
96945,157,0000040000
97072,162,0400000000
99341,166,0000040000
100728,17,0000000004
101123,88,0000000002
101317,183,0400000000
101764,108,0000400000
102287,51,0000004000
103295,8,0000100000
103334,17,0000000010
103482,102,0000000001
103747,108,0080000000
105244,180,0002000000
105262,169,0000800000
107396,48,0004000000
107841,190,0000080000
109057,13,0004000000
109149,190,2000000000
110362,194,0000001000
111518,24,0000000001
112918,144,0000000080
114227,253,0000008000
114588,204,0020000000
114967,189,0000000100
115307,7,0000001000
115338,171,0020000000
115854,114,0000000008
118185,249,0004000000
119260,138,0000008000
119619,205,0000000008
119665,249,0000100000
121682,241,0000000400
123419,68,0000004000
123654,207,0000008000
125110,207,0002000000
126894,13,0000008000
127428,255,4000000000
131404,55,0100000000
131559,92,0000000040
132415,184,0000000020
133122,8,0100000000
133359,100,0000010000
133932,99,0000800000
134977,8,0000004000
135557,68,0000001000
137163,141,0000080000
137649,68,2000000000
139199,242,0000004000
139682,186,0000000002
139888,97,0800000000
140121,173,0000000200
140651,11,0000000040
141108,232,4000000000
141156,194,0100000000
141847,106,0000000200
143071,173,0000004000
143325,232,0020000000
143638,57,0008000000
143837,137,0020000000
143903,45,0800000000
144223,236,0002000000
144526,239,0040000000
145577,27,4000000000
145586,86,0000000200
145775,21,0000100000
146465,239,0000000002
147917,3,0008000000
149151,233,0010000000
149369,229,2000000000
149694,136,0000000100
151156,45,0000010000
152360,6,0400000000
153680,16,4000000000
155262,112,0000000008
157728,173,0000020000
157754,0,0020000000
159819,0,0000000008
160571,173,0000800000
160711,90,2000000000
164604,240,0000020000
164696,222,0000000020
166446,149,4000000000
167839,54,0001000000
169448,41,0000200000
171330,32,0001000000
174945,133,0000010000
175558,61,0100000000
176895,17,0000000400
177885,170,0080000000
178598,2,0000001000
178983,29,0000010000
182175,73,0004000000
183596,33,1000000000
185890,244,0000000020
186162,90,0000800000
187933,38,0000200000
188037,124,0002000000
188779,90,0800000000
190368,242,0400000000
190417,203,0000000004
191542,32,0000004000
191730,26,0400000000
192977,30,0000000002
194608,30,0200000000
196248,161,0000000200
198370,20,0001000000
199997,127,0000000008
200209,5,0000000100
201094,125,0001000000
201364,14,0000000100
202777,5,0000004000
203533,208,0000020000
205161,92,0000000010
208401,156,0000000002
209550,215,0000800000
210360,180,0004000000
210490,47,0000040000
213513,145,0010000000
213772,4,0000080000
214285,49,0020000000
214373,120,1000000000
218021,126,0040000000
219798,75,0000000020
220594,174,0000000800
221626,177,0000000080
222465,235,0000000400
224240,235,0004000000
227739,1,0000008000
228862,121,0000000800
230073,83,0000000200
231520,53,0000200000
231773,68,0020000000
233277,149,0000000001
233326,172,0000200000
234283,89,0002000000
235236,187,0200000000
235992,89,0040000000
236306,83,0000001000
236940,5,0000000080
238216,85,0800000000
239941,85,0000080000
242833,17,0000000100
245039,168,0000200000
245054,65,0004000000
246133,25,0000020000
256250,229,0400000000
256483,52,0000000001
257302,250,0010000000
257348,205,0100000000
257406,112,0000000004
257437,165,0008000000
259998,4,0000000010
260098,215,4000000000
261672,217,0000000200
265932,141,0000001000
265941,188,0100000000
266678,96,0000040000
268594,183,0000000040
270138,121,0000000040
270998,93,0010000000
273151,132,0000000002
274090,17,0001000000
275448,240,0000004000
275696,17,0002000000
276989,66,0000001000
280165,215,0000000020
284153,35,0000000020
286227,91,0000200000
287846,153,0000000004
289770,104,0000400000
292014,221,0000800000
292219,80,0000800000
298003,138,0000001000
298035,121,0000008000
300542,121,0100000000
301853,126,0000000200
304895,38,0000000002
305217,254,0000000080
307568,184,0040000000
307980,253,0008000000
309374,135,0800000000
309992,178,0100000000
311110,255,0020000000
311900,37,0000000100
312057,30,0000008000
312282,246,0000000002
312525,33,0008000000
317889,245,0000000010
320239,105,0000000010
321567,32,0000400000
322575,51,0080000000
323747,34,0020000000
331866,59,0000080000
333909,59,0000000800
334179,44,0000020000
335794,190,0000100000
335795,17,0000000080
335797,55,0000000020
335827,185,0020000000
335830,237,0000080000
335854,60,0001000000
335872,15,0000001000
335882,174,2000000000
335937,45,0000000008
337270,95,0200000000
337386,174,0008000000
337536,55,0040000000
338198,190,0040000000
339807,225,0080000000
339834,233,0004000000
339955,95,0800000000
340084,190,0000004000
341351,233,0000000004
341710,52,0000000020
343412,29,0000000400
343415,234,0020000000
343424,41,0000200000
343653,86,0000020000
345444,38,4000000000
346700,211,0000000004
347949,50,2000000000
350448,29,0010000000
351038,253,0000400000
351956,203,0000020000
352126,162,0000100000
352450,29,2000000000
356044,28,0800000000
358208,6,0000001000
358861,254,0000400000
359000,205,0200000000
360780,158,0020000000
362546,158,0800000000
363245,51,0000008000
364659,136,0000010000
368326,149,0000002000
370870,80,0000080000
371429,207,0100000000
372008,201,0040000000
372250,80,0400000000
373313,207,0000200000
375894,0,0008000000
376841,206,0000000001
377153,231,0000400000
382404,24,0000000040
382627,202,0001000000
388069,125,0000020000
391105,18,0200000000
391723,18,0000000040
398895,66,0020000000
400522,181,0080000000
401961,196,0000008000
403001,4,0002000000
404959,26,0000001000
407076,8,0000010000
407457,5,0400000000
407648,115,0000000800
411999,225,0000000800
414290,199,0002000000
421353,187,0010000000
424795,50,0020000000
426507,121,0000000400
434181,246,0000400000
435826,48,0000000002
437549,218,0000000040
438686,193,0080000000
439977,210,0000000004
445711,199,0000010000
446783,69,0100000000
447942,156,0040000000
448559,192,0040000000
448674,102,0000000020
449279,192,0000000020
450057,166,0008000000
451033,8,0100000000
452377,231,0000010000
457802,78,0000001000
458233,187,0000000080
459270,202,0000010000
463091,81,0000008000
465325,116,0000000040
465416,130,0000080000
465476,61,0000000400
469823,152,0000000010
479298,77,0001000000
480830,121,0000000800
485225,55,0000000020
485367,89,0020000000
486161,105,0000000001
486188,178,0000100000
486218,128,0000100000
486230,217,2000000000
486241,172,0010000000
486318,248,0000000080
486319,20,0000100000
486326,181,0000001000
486329,76,0001000000
486334,60,0002000000
486342,96,0000000400
486343,32,0080000000
486346,18,1000000000
486351,151,0000000080
486352,197,0000002000
486354,62,2000000000
486366,56,0000000008
486370,138,0000000200
486375,155,0800000000
486402,77,0008000000
486405,141,0020000000
486424,126,4000000000
486434,168,0000000010
486488,114,4000000000
486497,217,0000004000
486498,174,0001000000
486501,114,0000000010
486577,185,4000000000
486591,75,0000000001
486596,54,0000400000
487070,96,0080000000
487293,248,0000020000
487695,181,0040000000
491871,158,0200000000
492396,93,0000000010
495017,189,1000000000
