event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
4,cluster,350,110,0208000002,,,4,group_0_of_1,1,0,350,350,0
13,cluster,1505,87,0100004400,,,13,group_0_of_1,1,0,1505,1505,0
0,cluster,4408,130,0090000080,,,0,group_0_of_1,1,0,4408,4408,0
5,cluster,6830,253,0800404000,,,5,group_0_of_1,1,0,6830,6830,0
6,cluster,7062,235,0004040002,,,6,group_0_of_1,1,0,7062,7062,0
10,cluster,7372,212,0800800800,,,10,group_0_of_1,1,0,7372,7372,0
3,cluster,7986,52,0400100002,,,3,group_0_of_1,1,0,7986,7986,0
19,cluster,10514,234,4000004002,,,19,group_0_of_1,1,0,10514,10514,0
1,cluster,15380,107,0080000042,,,1,group_0_of_1,1,0,15380,15380,0
18,cluster,20788,211,0084400000,,,18,group_0_of_1,1,0,20788,20788,0
17,cluster,35591,218,0040800008,,,17,group_0_of_1,1,0,35591,35591,0
12,cluster,35631,189,00c0000002,,,12,group_0_of_1,1,0,35631,35631,0
7,cluster,38988,95,0000240080,,,7,group_0_of_1,1,0,38988,38988,0
11,cluster,44148,44,0110000040,,,11,group_0_of_1,1,0,44148,44148,0
2,cluster,45172,221,4010000001,,,2,group_0_of_1,1,0,45172,45172,0
8,cluster,45387,97,20000c0000,,,8,group_0_of_1,1,0,45387,45387,0
15,cluster,48631,235,4800020000,,,15,group_0_of_1,1,0,48631,48631,0
16,cluster,48633,196,0300000100,,,16,group_0_of_1,1,0,48633,48633,0
9,cluster,48640,201,2040000004,,,9,group_0_of_1,1,0,48640,48640,0
14,cluster,48649,118,0102400000,,,14,group_0_of_1,1,0,48649,48649,0
