event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
4,cluster,1479,137,4041000000,,,4,group_0_of_1,1,0,1479,1479,0
13,cluster,1526,193,2800200000,,,13,group_0_of_1,1,0,1526,1526,0
1,cluster,2269,240,0800014000,,,1,group_0_of_1,1,0,2269,2269,0
15,cluster,2624,101,0004050000,,,15,group_0_of_1,1,0,2624,2624,0
16,cluster,5037,173,0000900100,,,16,group_0_of_1,1,0,5037,5037,0
2,cluster,6052,243,0002004200,,,2,group_0_of_1,1,0,6052,6052,0
0,cluster,7242,189,6040000000,,,0,group_0_of_1,1,0,7242,7242,0
7,cluster,7757,154,0105000000,,,7,group_0_of_1,1,0,7757,7757,0
19,cluster,13990,155,0800200001,,,19,group_0_of_1,1,0,13990,13990,0
11,cluster,15814,45,0004400010,,,11,group_0_of_1,1,0,15814,15814,0
8,cluster,21067,118,0000220002,,,8,group_0_of_1,1,0,21067,21067,0
3,cluster,24976,7,2000000410,,,3,group_0_of_1,1,0,24976,24976,0
18,cluster,25506,138,0008088000,,,18,group_0_of_1,1,0,25506,25506,0
10,cluster,31712,136,0000040090,,,10,group_0_of_1,1,0,31712,31712,0
5,cluster,31743,202,1010000100,,,5,group_0_of_1,1,0,31743,31743,0
6,cluster,43811,18,0080002100,,,6,group_0_of_1,1,0,43811,43811,0
14,cluster,44031,120,0000080005,,,14,group_0_of_1,1,0,44031,44031,0
17,cluster,45495,192,0221000000,,,17,group_0_of_1,1,0,45495,45495,0
12,cluster,45541,150,000c000080,,,12,group_0_of_1,1,0,45541,45541,0
9,cluster,48936,167,1400000040,,,9,group_0_of_1,1,0,48936,48936,0
