887,53,0008000000
1904,219,0000000004
3814,192,0000000002
5426,251,0000020000
6267,21,0000000200
8088,248,0020000000
8206,34,0800000000
8825,42,0000000800
9777,91,0000000080
9820,78,0010000000
9990,160,0000000004
10179,250,0001000000
11725,133,0000000020
11770,210,0800000000
11931,87,0000000010
12876,154,4000000000
15234,214,0000000008
15288,120,0000000100
15370,181,0001000000
16099,40,0000400000
17013,51,1000000000
17916,3,0100000000
18320,86,1000000000
18461,205,0000000020
18893,171,0200000000
20353,33,0000020000
20454,82,0000080000
20836,7,0000002000
20873,205,0000040000
22874,137,0000000800
22957,82,0000010000
23405,233,0008000000
24043,149,0000400000
24104,181,0000020000
24159,45,0000000008
24504,73,4000000000
26062,23,0004000000
26760,1,4000000000
27145,218,0000002000
28122,44,0000008000
28391,141,0040000000
29241,141,0400000000
30088,241,0000000010
31193,232,0080000000
31528,113,0000100000
31702,85,0000008000
33362,87,0000000100
33504,39,4000000000
34450,217,0004000000
34806,149,0001000000
35605,47,0000008000
35929,30,0000000010
36503,149,0008000000
37045,214,0002000000
37583,131,0008000000
37638,119,0000008000
38746,37,0000000008
39699,167,0000200000
39786,37,0001000000
39845,240,0000000080
42008,187,0008000000
43336,124,0000000010
43549,139,0000004000
44070,150,0100000000
45458,67,0000000010
45483,228,0000200000
45497,106,0002000000
46763,91,0000000080
47366,241,0010000000
47462,28,4000000000
47701,214,0000000200
49381,15,0000400000
50431,211,0000008000
50977,185,0000800000
51242,65,0000000008
51406,50,0000000200
52486,28,0004000000
53231,74,0000100000
53715,27,0000004000
53920,229,0000008000
54352,28,0000100000
54616,250,0000000004
54892,215,0000000200
55373,185,0000000100
55809,6,0000000200
56449,53,0000000200
56683,187,0001000000
58854,137,0100000000
59371,16,0100000000
59495,137,0000000004
59880,211,0002000000
60303,147,0000001000
60782,153,0200000000
61319,78,0000000004
61511,187,0000008000
61650,153,0004000000
62084,168,0000100000
63023,190,0000000400
63227,97,0200000000
64261,103,0000008000
68205,233,0000000040
68268,46,0000000040
69319,168,0000080000
70219,233,0000100000
70725,184,0040000000
71566,89,0000000001
71717,204,0002000000
72285,114,0000800000
73133,175,0000010000
73166,53,0400000000
73698,237,0100000000
73724,184,0100000000
74080,77,0000000020
74582,184,0080000000
75192,146,0400000000
75219,223,0000000002
75449,149,0000004000
75877,201,0010000000
76653,7,0800000000
78093,218,0100000000
80051,84,0000000800
81478,128,0200000000
82382,157,0000000200
82522,185,0000000008
82932,80,0001000000
83276,244,0000040000
