event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
8,cluster,1479,137,0041000000,,,4,group_0_of_2,2,0,1479,1479,0
9,cluster,1479,138,4000000000,,,4,group_1_of_2,2,0,1479,1479,0
26,cluster,1526,193,2800000000,,,13,group_0_of_2,2,0,1526,1526,0
27,cluster,1526,194,0000200000,,,13,group_1_of_2,2,0,1526,1526,0
2,cluster,2269,240,0000014000,,,1,group_0_of_2,2,0,2269,2269,0
3,cluster,2269,241,0800000000,,,1,group_1_of_2,2,0,2269,2269,0
30,cluster,2624,101,0004010000,,,15,group_0_of_2,2,0,2624,2624,0
31,cluster,2624,102,0000040000,,,15,group_1_of_2,2,0,2624,2624,0
32,cluster,5037,173,0000100100,,,16,group_0_of_2,2,0,5037,5037,0
33,cluster,5037,174,0000800000,,,16,group_1_of_2,2,0,5037,5037,0
4,cluster,6052,243,0002004000,,,2,group_0_of_2,2,0,6052,6052,0
5,cluster,6052,244,0000000200,,,2,group_1_of_2,2,0,6052,6052,0
0,cluster,7242,189,6000000000,,,0,group_0_of_2,2,0,7242,7242,0
1,cluster,7242,190,0040000000,,,0,group_1_of_2,2,0,7242,7242,0
14,cluster,7757,154,0005000000,,,7,group_0_of_2,2,0,7757,7757,0
15,cluster,7757,155,0100000000,,,7,group_1_of_2,2,0,7757,7757,0
38,cluster,13990,155,0800000001,,,19,group_0_of_2,2,0,13990,13990,0
39,cluster,13990,156,0000200000,,,19,group_1_of_2,2,0,13990,13990,0
22,cluster,15814,45,0004400000,,,11,group_0_of_2,2,0,15814,15814,0
23,cluster,15814,46,0000000010,,,11,group_1_of_2,2,0,15814,15814,0
16,cluster,21067,118,0000220000,,,8,group_0_of_2,2,0,21067,21067,0
17,cluster,21067,119,0000000002,,,8,group_1_of_2,2,0,21067,21067,0
6,cluster,24976,7,2000000010,,,3,group_0_of_2,2,0,24976,24976,0
7,cluster,24976,8,0000000400,,,3,group_1_of_2,2,0,24976,24976,0
36,cluster,25506,138,0008080000,,,18,group_0_of_2,2,0,25506,25506,0
37,cluster,25506,139,0000008000,,,18,group_1_of_2,2,0,25506,25506,0
20,cluster,31712,136,0000040010,,,10,group_0_of_2,2,0,31712,31712,0
21,cluster,31712,137,0000000080,,,10,group_1_of_2,2,0,31712,31712,0
10,cluster,31743,202,1000000100,,,5,group_0_of_2,2,0,31743,31743,0
11,cluster,31743,203,0010000000,,,5,group_1_of_2,2,0,31743,31743,0
12,cluster,43811,18,0000002100,,,6,group_0_of_2,2,0,43811,43811,0
13,cluster,43811,19,0080000000,,,6,group_1_of_2,2,0,43811,43811,0
28,cluster,44031,120,0000000005,,,14,group_0_of_2,2,0,44031,44031,0
29,cluster,44031,121,0000080000,,,14,group_1_of_2,2,0,44031,44031,0
34,cluster,45495,192,0021000000,,,17,group_0_of_2,2,0,45495,45495,0
35,cluster,45495,193,0200000000,,,17,group_1_of_2,2,0,45495,45495,0
24,cluster,45541,150,0008000080,,,12,group_0_of_2,2,0,45541,45541,0
25,cluster,45541,151,0004000000,,,12,group_1_of_2,2,0,45541,45541,0
18,cluster,48936,167,0400000040,,,9,group_0_of_2,2,0,48936,48936,0
19,cluster,48936,168,1000000000,,,9,group_1_of_2,2,0,48936,48936,0
