event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
1,cluster,2301,148,0200004008,,,1,group_0_of_1,1,0,2301,2301,0
9,cluster,2755,143,0640000000,,,9,group_0_of_1,1,0,2755,2755,0
0,cluster,7192,202,0040000220,,,0,group_0_of_1,1,0,7192,7192,0
14,cluster,8296,21,0000440020,,,14,group_0_of_1,1,0,8296,8296,0
17,cluster,8318,195,4000200400,,,17,group_0_of_1,1,0,8318,8318,0
4,cluster,9000,44,4001200000,,,4,group_0_of_1,1,0,9000,9000,0
8,cluster,13750,119,0000090004,,,8,group_0_of_1,1,0,13750,13750,0
5,cluster,17115,126,0040020020,,,5,group_0_of_1,1,0,17115,17115,0
2,cluster,18851,88,0000012040,,,2,group_0_of_1,1,0,18851,18851,0
18,cluster,20998,22,0020800400,,,18,group_0_of_1,1,0,20998,20998,0
11,cluster,24986,141,0008400800,,,11,group_0_of_1,1,0,24986,24986,0
10,cluster,30815,100,0004001010,,,10,group_0_of_1,1,0,30815,30815,0
13,cluster,31181,121,0000200880,,,13,group_0_of_1,1,0,31181,31181,0
15,cluster,33516,9,0000140200,,,15,group_0_of_1,1,0,33516,33516,0
12,cluster,33846,101,0000100048,,,12,group_0_of_1,1,0,33846,33846,0
16,cluster,35501,39,0010041000,,,16,group_0_of_1,1,0,35501,35501,0
19,cluster,36231,148,1010000040,,,19,group_0_of_1,1,0,36231,36231,0
7,cluster,40185,211,4008040000,,,7,group_0_of_1,1,0,40185,40185,0
3,cluster,48622,133,0000021400,,,3,group_0_of_1,1,0,48622,48622,0
6,cluster,48624,3,10000c0000,,,6,group_0_of_1,1,0,48624,48624,0
