event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
3,cluster,2301,148,0000000008,,,1,group_0_of_3,3,0,2301,2301,0
4,cluster,2301,149,0000004000,,,1,group_1_of_3,3,0,2301,2301,0
5,cluster,2301,150,0200000000,,,1,group_2_of_3,3,0,2301,2301,0
27,cluster,2755,143,0200000000,,,9,group_0_of_3,3,0,2755,2755,0
28,cluster,2755,144,0400000000,,,9,group_1_of_3,3,0,2755,2755,0
29,cluster,2755,145,0040000000,,,9,group_2_of_3,3,0,2755,2755,0
0,cluster,7192,202,0040000000,,,0,group_0_of_3,3,0,7192,7192,0
1,cluster,7192,203,0000000200,,,0,group_1_of_3,3,0,7192,7192,0
2,cluster,7192,204,0000000020,,,0,group_2_of_3,3,0,7192,7192,0
42,cluster,8296,21,0000400000,,,14,group_0_of_3,3,0,8296,8296,0
43,cluster,8296,22,0000000020,,,14,group_1_of_3,3,0,8296,8296,0
44,cluster,8296,23,0000040000,,,14,group_2_of_3,3,0,8296,8296,0
51,cluster,8318,195,4000000000,,,17,group_0_of_3,3,0,8318,8318,0
52,cluster,8318,196,0000000400,,,17,group_1_of_3,3,0,8318,8318,0
53,cluster,8318,197,0000200000,,,17,group_2_of_3,3,0,8318,8318,0
12,cluster,9000,44,4000000000,,,4,group_0_of_3,3,0,9000,9000,0
13,cluster,9000,45,0000200000,,,4,group_1_of_3,3,0,9000,9000,0
14,cluster,9000,46,0001000000,,,4,group_2_of_3,3,0,9000,9000,0
24,cluster,13750,119,0000080000,,,8,group_0_of_3,3,0,13750,13750,0
25,cluster,13750,120,0000010000,,,8,group_1_of_3,3,0,13750,13750,0
26,cluster,13750,121,0000000004,,,8,group_2_of_3,3,0,13750,13750,0
15,cluster,17115,126,0040000000,,,5,group_0_of_3,3,0,17115,17115,0
16,cluster,17115,127,0000020000,,,5,group_1_of_3,3,0,17115,17115,0
17,cluster,17115,128,0000000020,,,5,group_2_of_3,3,0,17115,17115,0
6,cluster,18851,88,0000000040,,,2,group_0_of_3,3,0,18851,18851,0
7,cluster,18851,89,0000010000,,,2,group_1_of_3,3,0,18851,18851,0
8,cluster,18851,90,0000002000,,,2,group_2_of_3,3,0,18851,18851,0
54,cluster,20998,22,0020000000,,,18,group_0_of_3,3,0,20998,20998,0
55,cluster,20998,23,0000000400,,,18,group_1_of_3,3,0,20998,20998,0
56,cluster,20998,24,0000800000,,,18,group_2_of_3,3,0,20998,20998,0
33,cluster,24986,141,0000000800,,,11,group_0_of_3,3,0,24986,24986,0
34,cluster,24986,142,0000400000,,,11,group_1_of_3,3,0,24986,24986,0
35,cluster,24986,143,0008000000,,,11,group_2_of_3,3,0,24986,24986,0
30,cluster,30815,100,0000000010,,,10,group_0_of_3,3,0,30815,30815,0
31,cluster,30815,101,0004000000,,,10,group_1_of_3,3,0,30815,30815,0
32,cluster,30815,102,0000001000,,,10,group_2_of_3,3,0,30815,30815,0
39,cluster,31181,121,0000000080,,,13,group_0_of_3,3,0,31181,31181,0
40,cluster,31181,122,0000200000,,,13,group_1_of_3,3,0,31181,31181,0
41,cluster,31181,123,0000000800,,,13,group_2_of_3,3,0,31181,31181,0
45,cluster,33516,9,0000100000,,,15,group_0_of_3,3,0,33516,33516,0
46,cluster,33516,10,0000040000,,,15,group_1_of_3,3,0,33516,33516,0
47,cluster,33516,11,0000000200,,,15,group_2_of_3,3,0,33516,33516,0
36,cluster,33846,101,0000100000,,,12,group_0_of_3,3,0,33846,33846,0
37,cluster,33846,102,0000000040,,,12,group_1_of_3,3,0,33846,33846,0
38,cluster,33846,103,0000000008,,,12,group_2_of_3,3,0,33846,33846,0
48,cluster,35501,39,0000040000,,,16,group_0_of_3,3,0,35501,35501,0
49,cluster,35501,40,0000001000,,,16,group_1_of_3,3,0,35501,35501,0
50,cluster,35501,41,0010000000,,,16,group_2_of_3,3,0,35501,35501,0
57,cluster,36231,148,1000000000,,,19,group_0_of_3,3,0,36231,36231,0
58,cluster,36231,149,0000000040,,,19,group_1_of_3,3,0,36231,36231,0
59,cluster,36231,150,0010000000,,,19,group_2_of_3,3,0,36231,36231,0
21,cluster,40185,211,0008000000,,,7,group_0_of_3,3,0,40185,40185,0
22,cluster,40185,212,4000000000,,,7,group_1_of_3,3,0,40185,40185,0
23,cluster,40185,213,0000040000,,,7,group_2_of_3,3,0,40185,40185,0
9,cluster,48622,133,0000020000,,,3,group_0_of_3,3,0,48622,48622,0
10,cluster,48622,134,0000001000,,,3,group_1_of_3,3,0,48622,48622,0
11,cluster,48622,135,0000000400,,,3,group_2_of_3,3,0,48622,48622,0
18,cluster,48624,3,0000040000,,,6,group_0_of_3,3,0,48624,48624,0
19,cluster,48624,4,1000000000,,,6,group_1_of_3,3,0,48624,48624,0
20,cluster,48624,5,0000080000,,,6,group_2_of_3,3,0,48624,48624,0
