event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
1,cluster,3159,109,0008000024,,,1,group_0_of_1,1,0,3159,3159,0
11,cluster,3900,84,0080200200,,,11,group_0_of_1,1,0,3900,3900,0
17,cluster,4256,203,0082000020,,,17,group_0_of_1,1,0,4256,4256,0
18,cluster,5311,142,0808000100,,,18,group_0_of_1,1,0,5311,5311,0
16,cluster,5357,252,0000042008,,,16,group_0_of_1,1,0,5357,5357,0
19,cluster,8238,183,0001004200,,,19,group_0_of_1,1,0,8238,8238,0
15,cluster,8250,177,0020400002,,,15,group_0_of_1,1,0,8250,8250,0
5,cluster,8277,60,1800080000,,,5,group_0_of_1,1,0,8277,8277,0
9,cluster,8547,124,1000080020,,,9,group_0_of_1,1,0,8547,8547,0
0,cluster,9654,202,0400000018,,,0,group_0_of_1,1,0,9654,9654,0
7,cluster,11472,30,0480002000,,,7,group_0_of_1,1,0,11472,11472,0
2,cluster,13241,46,0808000008,,,2,group_0_of_1,1,0,13241,13241,0
12,cluster,13397,160,4000600000,,,12,group_0_of_1,1,0,13397,13397,0
8,cluster,13612,238,2020800000,,,8,group_0_of_1,1,0,13612,13612,0
13,cluster,16582,35,0040020020,,,13,group_0_of_1,1,0,16582,16582,0
10,cluster,18265,229,4000040010,,,10,group_0_of_1,1,0,18265,18265,0
4,cluster,21916,113,0800000104,,,4,group_0_of_1,1,0,21916,21916,0
14,cluster,30492,31,1010080000,,,14,group_0_of_1,1,0,30492,30492,0
6,cluster,37946,52,3000001000,,,6,group_0_of_1,1,0,37946,37946,0
3,cluster,38391,114,3000000008,,,3,group_0_of_1,1,0,38391,38391,0
