event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
30,cluster,488,175,0008000400,,,15,group_0_of_2,2,0,488,488,0
31,cluster,488,176,1000000000,,,15,group_1_of_2,2,0,488,488,0
14,cluster,2230,250,2000001000,,,7,group_0_of_2,2,0,2230,2230,0
15,cluster,2230,251,0000000200,,,7,group_1_of_2,2,0,2230,2230,0
18,cluster,4429,160,0100400000,,,9,group_0_of_2,2,0,4429,4429,0
19,cluster,4429,161,0080000000,,,9,group_1_of_2,2,0,4429,4429,0
2,cluster,4480,205,0080000002,,,1,group_0_of_2,2,0,4480,4480,0
3,cluster,4480,206,0020000000,,,1,group_1_of_2,2,0,4480,4480,0
0,cluster,6963,64,0000001020,,,0,group_0_of_2,2,0,6963,6963,0
1,cluster,6963,65,0000000004,,,0,group_1_of_2,2,0,6963,6963,0
6,cluster,7145,136,0240000000,,,3,group_0_of_2,2,0,7145,7145,0
7,cluster,7145,137,0004000000,,,3,group_1_of_2,2,0,7145,7145,0
24,cluster,8420,136,0000010004,,,12,group_0_of_2,2,0,8420,8420,0
25,cluster,8420,137,0008000000,,,12,group_1_of_2,2,0,8420,8420,0
26,cluster,11654,89,0002000400,,,13,group_0_of_2,2,0,11654,11654,0
27,cluster,11654,90,0000000080,,,13,group_1_of_2,2,0,11654,11654,0
10,cluster,12015,55,0000008008,,,5,group_0_of_2,2,0,12015,12015,0
11,cluster,12015,56,0000200000,,,5,group_1_of_2,2,0,12015,12015,0
34,cluster,13232,147,0000000060,,,17,group_0_of_2,2,0,13232,13232,0
35,cluster,13232,148,0000000004,,,17,group_1_of_2,2,0,13232,13232,0
4,cluster,14541,98,0082000000,,,2,group_0_of_2,2,0,14541,14541,0
5,cluster,14541,99,0000000020,,,2,group_1_of_2,2,0,14541,14541,0
16,cluster,14673,146,0808000000,,,8,group_0_of_2,2,0,14673,14673,0
17,cluster,14673,147,0000400000,,,8,group_1_of_2,2,0,14673,14673,0
22,cluster,17337,112,0000400001,,,11,group_0_of_2,2,0,17337,17337,0
23,cluster,17337,113,0000008000,,,11,group_1_of_2,2,0,17337,17337,0
20,cluster,24342,76,0000440000,,,10,group_0_of_2,2,0,24342,24342,0
21,cluster,24342,77,0200000000,,,10,group_1_of_2,2,0,24342,24342,0
36,cluster,26884,78,0100000200,,,18,group_0_of_2,2,0,26884,26884,0
37,cluster,26884,79,0080000000,,,18,group_1_of_2,2,0,26884,26884,0
12,cluster,29927,106,6000000000,,,6,group_0_of_2,2,0,29927,29927,0
13,cluster,29927,107,0000000200,,,6,group_1_of_2,2,0,29927,29927,0
8,cluster,45992,58,0000010010,,,4,group_0_of_2,2,0,45992,45992,0
9,cluster,45992,59,0000000040,,,4,group_1_of_2,2,0,45992,45992,0
32,cluster,46261,209,1004000000,,,16,group_0_of_2,2,0,46261,46261,0
33,cluster,46261,210,0010000000,,,16,group_1_of_2,2,0,46261,46261,0
28,cluster,48617,103,0000000480,,,14,group_0_of_2,2,0,48617,48617,0
29,cluster,48617,104,0000080000,,,14,group_1_of_2,2,0,48617,48617,0
38,cluster,48646,97,0000200002,,,19,group_0_of_2,2,0,48646,48646,0
39,cluster,48646,98,0000000100,,,19,group_1_of_2,2,0,48646,48646,0
