event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
42,cluster,1275,106,0000200000,,,14,group_0_of_3,3,0,1275,1275,0
43,cluster,1275,107,0100000000,,,14,group_1_of_3,3,0,1275,1275,0
44,cluster,1275,108,0000800000,,,14,group_2_of_3,3,0,1275,1275,0
21,cluster,2255,1,4000000000,,,7,group_0_of_3,3,0,2255,2255,0
22,cluster,2255,2,0000200000,,,7,group_1_of_3,3,0,2255,2255,0
23,cluster,2255,3,0000000010,,,7,group_2_of_3,3,0,2255,2255,0
12,cluster,4168,2,0000002000,,,4,group_0_of_3,3,0,4168,4168,0
13,cluster,4168,3,0000000400,,,4,group_1_of_3,3,0,4168,4168,0
14,cluster,4168,4,0000040000,,,4,group_2_of_3,3,0,4168,4168,0
9,cluster,5772,81,0000000010,,,3,group_0_of_3,3,0,5772,5772,0
10,cluster,5772,82,0000000100,,,3,group_1_of_3,3,0,5772,5772,0
11,cluster,5772,83,0010000000,,,3,group_2_of_3,3,0,5772,5772,0
39,cluster,7591,55,2000000000,,,13,group_0_of_3,3,0,7591,7591,0
40,cluster,7591,56,0000800000,,,13,group_1_of_3,3,0,7591,7591,0
41,cluster,7591,57,0000040000,,,13,group_2_of_3,3,0,7591,7591,0
18,cluster,8514,212,0000000400,,,6,group_0_of_3,3,0,8514,8514,0
19,cluster,8514,213,0000000200,,,6,group_1_of_3,3,0,8514,8514,0
20,cluster,8514,214,0000010000,,,6,group_2_of_3,3,0,8514,8514,0
24,cluster,9005,246,0000100000,,,8,group_0_of_3,3,0,9005,9005,0
25,cluster,9005,247,0000000800,,,8,group_1_of_3,3,0,9005,9005,0
26,cluster,9005,248,0040000000,,,8,group_2_of_3,3,0,9005,9005,0
15,cluster,9183,104,0000000800,,,5,group_0_of_3,3,0,9183,9183,0
16,cluster,9183,105,0000001000,,,5,group_1_of_3,3,0,9183,9183,0
17,cluster,9183,106,0001000000,,,5,group_2_of_3,3,0,9183,9183,0
57,cluster,14646,74,0000000008,,,19,group_0_of_3,3,0,14646,14646,0
58,cluster,14646,75,0000000004,,,19,group_1_of_3,3,0,14646,14646,0
59,cluster,14646,76,0080000000,,,19,group_2_of_3,3,0,14646,14646,0
27,cluster,15394,29,0000010000,,,9,group_0_of_3,3,0,15394,15394,0
28,cluster,15394,30,0000000002,,,9,group_1_of_3,3,0,15394,15394,0
29,cluster,15394,31,0000400000,,,9,group_2_of_3,3,0,15394,15394,0
6,cluster,19250,6,0000002000,,,2,group_0_of_3,3,0,19250,19250,0
7,cluster,19250,7,0004000000,,,2,group_1_of_3,3,0,19250,19250,0
8,cluster,19250,8,0000020000,,,2,group_2_of_3,3,0,19250,19250,0
0,cluster,24284,14,0020000000,,,0,group_0_of_3,3,0,24284,24284,0
1,cluster,24284,15,0000008000,,,0,group_1_of_3,3,0,24284,24284,0
2,cluster,24284,16,0000000008,,,0,group_2_of_3,3,0,24284,24284,0
48,cluster,29351,90,0000000020,,,16,group_0_of_3,3,0,29351,29351,0
49,cluster,29351,91,0000000200,,,16,group_1_of_3,3,0,29351,29351,0
50,cluster,29351,92,0000080000,,,16,group_2_of_3,3,0,29351,29351,0
36,cluster,34343,176,0100000000,,,12,group_0_of_3,3,0,34343,34343,0
37,cluster,34343,177,0000400000,,,12,group_1_of_3,3,0,34343,34343,0
38,cluster,34343,178,0200000000,,,12,group_2_of_3,3,0,34343,34343,0
33,cluster,39435,23,0000000800,,,11,group_0_of_3,3,0,39435,39435,0
34,cluster,39435,24,0000001000,,,11,group_1_of_3,3,0,39435,39435,0
35,cluster,39435,25,0000000080,,,11,group_2_of_3,3,0,39435,39435,0
30,cluster,39827,214,0000800000,,,10,group_0_of_3,3,0,39827,39827,0
31,cluster,39827,215,0001000000,,,10,group_1_of_3,3,0,39827,39827,0
32,cluster,39827,216,2000000000,,,10,group_2_of_3,3,0,39827,39827,0
3,cluster,45891,190,0040000000,,,1,group_0_of_3,3,0,45891,45891,0
4,cluster,45891,191,0000008000,,,1,group_1_of_3,3,0,45891,45891,0
5,cluster,45891,192,0001000000,,,1,group_2_of_3,3,0,45891,45891,0
45,cluster,47244,141,0400000000,,,15,group_0_of_3,3,0,47244,47244,0
46,cluster,47244,142,0000000020,,,15,group_1_of_3,3,0,47244,47244,0
47,cluster,47244,143,0000080000,,,15,group_2_of_3,3,0,47244,47244,0
54,cluster,47823,121,4000000000,,,18,group_0_of_3,3,0,47823,47823,0
55,cluster,47823,122,0000400000,,,18,group_1_of_3,3,0,47823,47823,0
56,cluster,47823,123,0000010000,,,18,group_2_of_3,3,0,47823,47823,0
51,cluster,49607,24,0000000020,,,17,group_0_of_3,3,0,49607,49607,0
52,cluster,49607,25,4000000000,,,17,group_1_of_3,3,0,49607,49607,0
53,cluster,49607,26,0400000000,,,17,group_2_of_3,3,0,49607,49607,0
