event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
3,cluster,1755,32,0001040040,,,3,group_0_of_1,1,0,1755,1755,0
6,cluster,1873,251,0000008102,,,6,group_0_of_1,1,0,1873,1873,0
18,cluster,3425,13,0809000000,,,18,group_0_of_1,1,0,3425,3425,0
4,cluster,6410,215,0000022020,,,4,group_0_of_1,1,0,6410,6410,0
17,cluster,6832,166,00000c0020,,,17,group_0_of_1,1,0,6832,6832,0
12,cluster,8092,137,1000000084,,,12,group_0_of_1,1,0,8092,8092,0
1,cluster,10227,41,0800200004,,,1,group_0_of_1,1,0,10227,10227,0
5,cluster,12376,22,0004001001,,,5,group_0_of_1,1,0,12376,12376,0
7,cluster,13504,1,2000001080,,,7,group_0_of_1,1,0,13504,13504,0
15,cluster,14472,101,1001000002,,,15,group_0_of_1,1,0,14472,14472,0
0,cluster,14969,136,0000000901,,,0,group_0_of_1,1,0,14969,14969,0
19,cluster,16623,33,0008004040,,,19,group_0_of_1,1,0,16623,16623,0
9,cluster,19024,43,1480000000,,,9,group_0_of_1,1,0,19024,19024,0
11,cluster,30811,88,400000000c,,,11,group_0_of_1,1,0,30811,30811,0
2,cluster,32794,231,0008008400,,,2,group_0_of_1,1,0,32794,32794,0
14,cluster,33575,177,2000800080,,,14,group_0_of_1,1,0,33575,33575,0
16,cluster,37589,0,0008002080,,,16,group_0_of_1,1,0,37589,37589,0
13,cluster,42650,121,0100000404,,,13,group_0_of_1,1,0,42650,42650,0
8,cluster,45358,169,0000000121,,,8,group_0_of_1,1,0,45358,45358,0
10,cluster,47522,35,0002001020,,,10,group_0_of_1,1,0,47522,47522,0
