2804,71,0040000000
3240,98,0000004000
4020,120,0004000000
4658,189,0000000004
4889,175,0000000400
5129,108,0000100000
5531,239,0002000000
5729,200,0000080000
6439,239,0000000010
8862,237,0800000000
10041,9,0000004000
11277,151,0000400000
11412,184,0040000000
11477,55,4000000000
11624,167,2000000000
11642,34,0100000000
13126,167,0000002000
13600,227,0000800000
13682,33,0000000400
14760,172,0000000010
15183,151,0800000000
15268,168,0000100000
17233,41,0000020000
17433,228,0000000080
19127,140,0000000010
20667,196,0000100000
20956,16,2000000000
21093,117,1000000000
21558,50,2000000000
21591,21,0100000000
22211,106,0080000000
22266,161,0000000400
22865,149,0000000010
23599,106,4000000000
26847,21,0020000000
27008,45,0000000001
27064,242,0002000000
27133,229,2000000000
28490,218,0000000004
28798,184,0000000200
29164,163,0800000000
29352,6,0000002000
29612,115,0000400000
30191,10,0000020000
31179,183,0000000010
31928,161,0000100000
32279,33,0000080000
32856,161,0000080000
34949,33,0000800000
35186,173,0200000000
35385,52,0040000000
35536,131,0002000000
36075,2,4000000000
36166,231,0000000100
36186,113,0000080000
36945,173,0000000100
37108,131,0000002000
37204,253,0000000200
37817,141,0000000020
37955,62,0008000000
38202,107,0000000004
38204,136,0000040000
39381,251,1000000000
39810,179,0000100000
39867,114,0080000000
41131,136,0100000000
41479,170,0200000000
44001,252,0000000010
44299,49,0400000000
44541,48,1000000000
45083,214,0000400000
45193,224,0002000000
45538,11,0010000000
45625,67,0000400000
45964,106,0000000002
47099,50,0000000800
47518,72,0000004000
48185,115,0000000008
49684,149,0000040000
51357,199,0000000200
51368,8,0200000000
52284,138,0004000000
52400,164,0000080000
52589,69,0010000000
53813,31,0010000000
54293,10,0000000100
54575,220,0010000000
57526,63,0000000800
57569,227,0000000020
58244,152,0000001000
58312,71,0000000200
58433,165,1000000000
58743,227,0000001000
59252,152,0000000004
59377,243,0000000100
60561,208,0000100000
61717,193,2000000000
63170,76,0000002000
63323,153,0000000080
63898,251,0000200000
66302,64,0000800000
66381,46,0080000000
67553,64,0000000100
67782,54,0000000200
67828,216,0000010000
68172,75,0080000000
68390,158,0000000200
68562,90,0000200000
68660,205,0000000001
68715,46,0000200000
68726,190,0000200000
68858,40,0800000000
69154,207,0000000008
69325,208,0000000800
69362,158,0000010000
69636,64,0000001000
70084,156,0000000010
70300,196,0200000000
71307,36,0000004000
71476,100,0000800000
72021,21,0000400000
72326,224,0000008000
72655,214,0000000002
73403,100,0000000200
73454,21,1000000000
73632,172,0100000000
74046,151,0000200000
75565,193,0000000010
75682,181,0100000000
76796,53,0000001000
77781,148,0200000000
78766,198,0000020000
78831,217,0400000000
79209,109,0000000800
79327,25,0000000100
80047,123,0000000080
80669,35,0000000010
80764,211,0000100000
81640,249,0004000000
81940,133,0000400000
82188,137,0000020000
82352,36,0000040000
82419,138,0000800000
82427,123,0000000100
82514,244,0800000000
82618,123,0020000000
82668,198,0000000020
82950,248,0040000000
83369,206,0000080000
83521,68,0100000000
83722,147,0800000000
83943,248,0000000008
83958,123,0800000000
84300,165,0000000001
84352,249,0000000002
84467,167,0000000010
85794,210,0000000100
86338,151,0000000040
88973,11,0002000000
92107,8,0000000100
93846,148,0000200000
94799,42,0000000100
96073,192,4000000000
97313,146,0040000000
100513,224,0000000020
102317,44,0080000000
103231,169,0040000000
103832,59,0000020000
104425,243,0000000200
105551,237,0000000008
105863,179,0000000040
107203,178,0000800000
108383,61,0008000000
108494,60,0000000080
108529,36,0100000000
108861,209,0400000000
110741,234,0000008000
111703,117,0200000000
112226,190,0008000000
112556,82,0000000020
112562,127,0000008000
112606,88,0000080000
112796,237,0400000000
113268,159,0020000000
113971,208,0000000800
115757,19,0000000200
115826,73,0000000001
116546,54,0000010000
116556,213,0000000800
117332,35,0000000004
118919,35,0002000000
119040,88,0000000200
120081,228,0004000000
120933,55,0000008000
121802,98,0002000000
122242,246,0000200000
123765,94,0000000200
123910,182,4000000000
124189,161,0002000000
124446,94,2000000000
124492,153,0000000002
124931,132,0000000200
128268,234,0000010000
128588,14,0000000400
128681,132,0000000080
130283,112,0000020000
133014,164,0200000000
135155,46,0000008000
135190,38,0000000200
136696,100,0800000000
137562,51,0400000000
138915,255,0020000000
139432,129,0004000000
140779,58,0008000000
141045,38,0001000000
141573,223,0000200000
142281,188,0000020000
143052,188,0100000000
143245,152,0000000400
143303,157,0000100000
143378,45,0080000000
143847,126,0000000010
144959,109,0200000000
145972,212,0000080000
148284,144,1000000000
149620,35,0002000000
151828,206,0000004000
152145,172,0000000400
152757,213,0000000100
153449,56,0000010000
159253,158,0000000004
160231,202,0020000000
160482,8,0000000008
162088,41,0000020000
165370,39,0000040000
165811,57,0001000000
167070,39,0100000000
168175,118,0000020000
169864,158,0000000200
170203,45,0800000000
170862,118,0001000000
173511,195,0000000400
174089,215,0000000080
174419,174,0001000000
178691,73,2000000000
179354,178,0008000000
179440,194,0000000080
180329,85,0000000001
181326,81,0000000080
181335,85,0002000000
183610,182,0000000010
184109,102,0100000000
184291,17,0000400000
184718,69,0010000000
185797,182,0100000000
185843,0,0000040000
186580,82,0000000001
186937,148,0000002000
190092,141,0000000040
190645,179,0000001000
193560,179,0000008000
194175,243,4000000000
194508,127,0000000010
194951,220,0000000040
197340,145,0000000010
198560,145,0000000100
198992,217,4000000000
199163,250,0020000000
199353,90,0000000400
201333,151,0000008000
201439,185,0008000000
202634,212,0000100000
203877,233,0000004000
203969,213,0000000020
207004,105,0000000002
207015,69,0080000000
207355,71,0004000000
208279,51,0000000100
210441,87,0000200000
211504,244,0020000000
211611,121,0800000000
212131,159,0000000001
213954,244,0000800000
214130,185,4000000000
218851,218,0000001000
219181,147,0004000000
220051,131,0000001000
220385,48,0000000004
221797,199,0000000400
224665,183,0000000200
227359,173,0800000000
227369,13,0000200000
233284,2,0000000200
234639,136,0000000080
234718,55,0000000100
235350,186,0008000000
241015,55,0000000008
245921,82,0800000000
246655,255,0000000020
248791,255,0001000000
250458,230,0000000100
250540,101,0000000080
250557,57,0000000010
251667,211,0000100000
253941,146,0000400000
254171,249,0020000000
257165,148,0000040000
257211,149,0002000000
259129,33,0400000000
259783,165,0200000000
259879,219,0008000000
260809,38,0000004000
263810,30,0000080000
264045,85,0000000002
264454,177,4000000000
268294,42,0000008000
268609,32,0001000000
268726,17,0000000200
269822,239,0000200000
272583,240,1000000000
272621,101,0000004000
287743,199,0000000800
290739,151,0004000000
292397,48,0020000000
292892,151,0000000020
295263,27,4000000000
296687,186,0000000040
297986,182,0080000000
298742,14,0000400000
299410,110,1000000000
300157,25,0000200000
301652,14,0000040000
302952,34,0080000000
305383,34,1000000000
305971,197,0080000000
307604,211,0000080000
309548,211,0080000000
311006,70,0000008000
311128,52,0000000800
311659,42,0000000200
312674,165,0000000010
313528,90,1000000000
313588,42,0800000000
318985,122,0000000020
319531,8,0000000001
319763,186,0040000000
321594,70,0000000100
322468,46,0040000000
322723,163,0000000100
323729,16,0080000000
324374,163,0000004000
325001,102,1000000000
326040,16,2000000000
330680,192,0000200000
330791,31,0000000400
335770,56,1000000000
335772,204,0000000080
335778,30,0040000000
335888,49,0000004000
335920,133,0020000000
335967,66,0000000008
338317,190,0040000000
339425,190,0000000400
339579,180,0200000000
340430,26,0000000008
341235,130,0000000800
341615,12,0000000001
342936,12,0020000000
343419,12,0010000000
343425,217,0080000000
343433,31,0001000000
343456,140,0000000002
343675,128,0000080000
346191,178,0000080000
346576,128,0000000400
349382,95,0000100000
353893,227,0000100000
355891,120,0010000000
358123,140,0000040000
359215,39,0100000000
365041,11,0000001000
365613,94,0000080000
371067,111,0000000200
371964,108,0000001000
372210,249,0080000000
372657,3,0000000400
375609,3,0200000000
377107,132,0000040000
377163,147,0040000000
377301,249,0000000200
377315,38,0800000000
377325,32,0400000000
377443,195,0000000080
377449,107,0002000000
377801,190,1000000000
382338,5,0000004000
382665,10,0100000000
385436,236,0000001000
387248,153,0000000100
389105,60,0004000000
389441,126,0400000000
389714,112,0001000000
391478,255,0100000000
392856,198,0200000000
394582,206,0080000000
396824,120,0040000000
401005,105,0000040000
408890,45,0000000002
410089,120,0000000001
412358,155,0000000004
419419,34,0000008000
427033,179,0000010000
427327,70,0000000400
427606,49,0200000000
430728,230,0000000040
431342,249,0000000200
433760,156,0000400000
436984,154,4000000000
437659,154,0000000001
440367,182,0008000000
441754,163,0000000020
442674,30,0000000001
446614,121,0000000200
446831,200,0080000000
447035,155,0800000000
447327,208,0000000080
450006,117,0002000000
451820,117,0000020000
456389,174,0000000100
457915,9,1000000000
459128,137,0000000020
460943,137,0000800000
461216,106,2000000000
465212,164,0002000000
465445,6,0000000080
465450,52,0000000002
465814,252,0010000000
466818,241,0010000000
466861,86,0000000400
466941,56,0001000000
467796,197,1000000000
468187,112,0000400000
473120,170,0000000020
473763,65,1000000000
475119,170,0400000000
475918,195,0000080000
479367,229,0000000800
479677,81,0080000000
481673,21,0080000000
483477,160,0000000008
486176,194,0200000000
486196,252,0000000800
486249,163,0000800000
486251,244,0000010000
486258,99,0000000200
486260,233,2000000000
486261,17,0000004000
486276,12,0000100000
486280,55,0000800000
486288,255,0000400000
486331,170,0000800000
486334,158,0000000200
486345,177,0000000400
486354,255,0000002000
486362,51,0000040000
486412,109,0000000004
486432,96,0100000000
486433,154,0000000100
486463,82,0020000000
486469,97,0000000002
486477,25,0000000008
486480,205,0010000000
486490,102,0000000001
486521,187,0200000000
487391,25,0000100000
488949,12,0004000000
491308,121,4000000000
494408,210,0000008000
495925,8,0000000040
498904,188,0000400000
