event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
14,cluster,2027,139,2000004040,,,14,group_0_of_1,1,0,2027,2027,0
6,cluster,5503,93,0214000000,,,6,group_0_of_1,1,0,5503,5503,0
9,cluster,8239,181,1020400000,,,9,group_0_of_1,1,0,8239,8239,0
13,cluster,11263,174,0000001041,,,13,group_0_of_1,1,0,11263,11263,0
16,cluster,13440,29,0000808800,,,16,group_0_of_1,1,0,13440,13440,0
4,cluster,15053,194,0208000400,,,4,group_0_of_1,1,0,15053,15053,0
12,cluster,17805,159,0180002000,,,12,group_0_of_1,1,0,17805,17805,0
3,cluster,19274,137,0000800006,,,3,group_0_of_1,1,0,19274,19274,0
5,cluster,20181,118,0000100802,,,5,group_0_of_1,1,0,20181,20181,0
2,cluster,21565,220,0102800000,,,2,group_0_of_1,1,0,21565,21565,0
17,cluster,27840,58,0000000016,,,17,group_0_of_1,1,0,27840,27840,0
10,cluster,32561,249,0000104400,,,10,group_0_of_1,1,0,32561,32561,0
18,cluster,32926,191,0000010500,,,18,group_0_of_1,1,0,32926,32926,0
19,cluster,33505,197,2000008004,,,19,group_0_of_1,1,0,33505,33505,0
1,cluster,33574,128,4000002004,,,1,group_0_of_1,1,0,33574,33574,0
15,cluster,34341,136,000000a008,,,15,group_0_of_1,1,0,34341,34341,0
11,cluster,43593,245,0900080000,,,11,group_0_of_1,1,0,43593,43593,0
7,cluster,46379,181,0010800400,,,7,group_0_of_1,1,0,46379,46379,0
0,cluster,48632,46,0000800420,,,0,group_0_of_1,1,0,48632,48632,0
8,cluster,48633,236,0280008000,,,8,group_0_of_1,1,0,48632,48633,1
