584,204,0000000040
1766,222,0800000000
2845,72,0040000000
3778,76,0400000000
4878,132,0800000000
6058,8,0080000000
6944,18,0040000000
7273,212,0000000080
7495,0,0000002000
7929,10,0000800000
9466,122,1000000000
9495,123,0000000040
9885,195,0000000001
10341,223,0001000000
10613,1,0000000040
11497,167,0000800000
12298,101,0008000000
12639,122,0000000040
13116,118,0020000000
14274,12,0000000040
14471,103,0000000020
14788,11,0020000000
14797,137,0040000000
15274,23,0001000000
15291,198,0000000001
15881,35,0040000000
16307,198,0400000000
17763,148,0000020000
18435,169,0000001000
19481,45,2000000000
20668,159,0000001000
23862,149,0000000008
24351,176,0000002000
24627,114,0008000000
25239,52,0004000000
26007,57,0010000000
26250,16,0000001000
27349,176,0000040000
27506,107,0000008000
30963,49,0000100000
31901,200,0020000000
32429,245,0004000000
33013,91,0000000002
33170,196,0000000008
33471,60,0001000000
34493,245,0040000000
34641,150,0800000000
35740,150,0000000100
36095,72,0000200000
38067,173,0000000200
38145,64,0001000000
38162,63,0000000001
38988,37,0080000000
38989,149,0000000004
40510,113,0000200000
40886,247,0000000020
41157,52,0008000000
41238,61,0000020000
42020,194,0000000020
42898,166,0000800000
43267,211,0000000020
44790,40,0000000100
45474,86,0010000000
45697,221,2000000000
47683,244,0400000000
47946,95,0000010000
48439,196,0000001000
49238,191,0080000000
50148,71,0200000000
50612,179,0001000000
52983,85,0000000080
53653,107,0000002000
54055,0,0000002000
54540,122,0000000002
54736,238,0000001000
54911,235,0000001000
55814,35,0000040000
55936,214,0080000000
57159,90,0000080000
57251,131,0000800000
59357,49,0000000040
59969,75,0000000008
60037,43,0008000000
61036,108,0000000004
61464,141,0080000000
61613,11,0000000400
62686,43,0000000040
63033,184,0000008000
64275,145,0001000000
67762,100,4000000000
67994,88,1000000000
68372,248,0000400000
68550,122,0000100000
68759,135,4000000000
69221,17,0200000000
69318,170,0000000080
70516,100,0000000002
70524,60,0000002000
70747,135,0001000000
71497,243,0002000000
71889,158,0000000001
72009,196,0000002000
72230,28,0000000008
72434,66,0000800000
72624,221,0000200000
72756,203,0080000000
73557,127,0020000000
74049,170,0000004000
74407,138,2000000000
74655,248,0000000040
74946,29,0000008000
74962,177,0000200000
75063,211,0100000000
75298,216,0000000008
75704,15,0000200000
75969,152,2000000000
76244,170,0000000020
77319,183,0000001000
77431,139,2000000000
79527,219,0000000080
80768,198,0080000000
81199,162,0000100000
81324,181,0000200000
81335,121,0000080000
82210,141,0000100000
82454,14,0400000000
82516,134,0000000008
82530,191,0000400000
82584,138,0000000800
82590,42,0000000010
82831,207,0000000002
