event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
28,cluster,1275,106,0000a00000,,,14,group_0_of_2,2,0,1275,1275,0
29,cluster,1275,107,0100000000,,,14,group_1_of_2,2,0,1275,1275,0
14,cluster,2255,1,4000000010,,,7,group_0_of_2,2,0,2255,2255,0
15,cluster,2255,2,0000200000,,,7,group_1_of_2,2,0,2255,2255,0
8,cluster,4168,2,0000042000,,,4,group_0_of_2,2,0,4168,4168,0
9,cluster,4168,3,0000000400,,,4,group_1_of_2,2,0,4168,4168,0
6,cluster,5772,81,0010000010,,,3,group_0_of_2,2,0,5772,5772,0
7,cluster,5772,82,0000000100,,,3,group_1_of_2,2,0,5772,5772,0
26,cluster,7591,55,2000040000,,,13,group_0_of_2,2,0,7591,7591,0
27,cluster,7591,56,0000800000,,,13,group_1_of_2,2,0,7591,7591,0
12,cluster,8514,212,0000010400,,,6,group_0_of_2,2,0,8514,8514,0
13,cluster,8514,213,0000000200,,,6,group_1_of_2,2,0,8514,8514,0
16,cluster,9005,246,0040100000,,,8,group_0_of_2,2,0,9005,9005,0
17,cluster,9005,247,0000000800,,,8,group_1_of_2,2,0,9005,9005,0
10,cluster,9183,104,0001000800,,,5,group_0_of_2,2,0,9183,9183,0
11,cluster,9183,105,0000001000,,,5,group_1_of_2,2,0,9183,9183,0
38,cluster,14646,74,0080000008,,,19,group_0_of_2,2,0,14646,14646,0
39,cluster,14646,75,0000000004,,,19,group_1_of_2,2,0,14646,14646,0
18,cluster,15394,29,0000410000,,,9,group_0_of_2,2,0,15394,15394,0
19,cluster,15394,30,0000000002,,,9,group_1_of_2,2,0,15394,15394,0
4,cluster,19250,6,0000022000,,,2,group_0_of_2,2,0,19250,19250,0
5,cluster,19250,7,0004000000,,,2,group_1_of_2,2,0,19250,19250,0
0,cluster,24284,14,0020000008,,,0,group_0_of_2,2,0,24284,24284,0
1,cluster,24284,15,0000008000,,,0,group_1_of_2,2,0,24284,24284,0
32,cluster,29351,90,0000080020,,,16,group_0_of_2,2,0,29351,29351,0
33,cluster,29351,91,0000000200,,,16,group_1_of_2,2,0,29351,29351,0
24,cluster,34343,176,0300000000,,,12,group_0_of_2,2,0,34343,34343,0
25,cluster,34343,177,0000400000,,,12,group_1_of_2,2,0,34343,34343,0
22,cluster,39435,23,0000000880,,,11,group_0_of_2,2,0,39435,39435,0
23,cluster,39435,24,0000001000,,,11,group_1_of_2,2,0,39435,39435,0
20,cluster,39827,214,2000800000,,,10,group_0_of_2,2,0,39827,39827,0
21,cluster,39827,215,0001000000,,,10,group_1_of_2,2,0,39827,39827,0
2,cluster,45891,190,0041000000,,,1,group_0_of_2,2,0,45891,45891,0
3,cluster,45891,191,0000008000,,,1,group_1_of_2,2,0,45891,45891,0
30,cluster,47244,141,0400080000,,,15,group_0_of_2,2,0,47244,47244,0
31,cluster,47244,142,0000000020,,,15,group_1_of_2,2,0,47244,47244,0
36,cluster,47823,121,4000010000,,,18,group_0_of_2,2,0,47823,47823,0
37,cluster,47823,122,0000400000,,,18,group_1_of_2,2,0,47823,47823,0
34,cluster,49607,24,0400000020,,,17,group_0_of_2,2,0,49607,49607,0
35,cluster,49607,25,4000000000,,,17,group_1_of_2,2,0,49607,49607,0
