event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
9,cluster,3865,159,0041001000,,,9,group_0_of_1,1,0,3865,3865,0
12,cluster,4173,27,4008000800,,,12,group_0_of_1,1,0,4173,4173,0
1,cluster,4737,191,0000120002,,,1,group_0_of_1,1,0,4737,4737,0
10,cluster,6859,6,0000001402,,,10,group_0_of_1,1,0,6859,6859,0
17,cluster,7596,96,0110010000,,,17,group_0_of_1,1,0,7596,7596,0
8,cluster,8726,45,0300001000,,,8,group_0_of_1,1,0,8726,8726,0
18,cluster,9881,210,0084020000,,,18,group_0_of_1,1,0,9881,9881,0
4,cluster,11104,128,0010001040,,,4,group_0_of_1,1,0,11104,11104,0
15,cluster,13566,209,0000021020,,,15,group_0_of_1,1,0,13566,13566,0
16,cluster,14473,9,0400000082,,,16,group_0_of_1,1,0,14473,14473,0
2,cluster,16157,211,0400001040,,,2,group_0_of_1,1,0,16157,16157,0
3,cluster,20358,45,0008200020,,,3,group_0_of_1,1,0,20358,20358,0
19,cluster,22967,251,0081000200,,,19,group_0_of_1,1,0,22967,22967,0
7,cluster,25559,185,4008008000,,,7,group_0_of_1,1,0,25559,25559,0
11,cluster,25739,191,0201040000,,,11,group_0_of_1,1,0,25739,25739,0
5,cluster,30802,49,2000001004,,,5,group_0_of_1,1,0,30802,30802,0
13,cluster,33788,49,0010008020,,,13,group_0_of_1,1,0,33788,33788,0
0,cluster,37117,248,0000010005,,,0,group_0_of_1,1,0,37117,37117,0
6,cluster,38499,249,1100001000,,,6,group_0_of_1,1,0,38499,38499,0
14,cluster,45079,228,0201000010,,,14,group_0_of_1,1,0,45079,45079,0
