event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
2,cluster,3159,109,0008000004,,,1,group_0_of_2,2,0,3159,3159,0
3,cluster,3159,110,0000000020,,,1,group_1_of_2,2,0,3159,3159,0
22,cluster,3900,84,0080200000,,,11,group_0_of_2,2,0,3900,3900,0
23,cluster,3900,85,0000000200,,,11,group_1_of_2,2,0,3900,3900,0
34,cluster,4256,203,0002000020,,,17,group_0_of_2,2,0,4256,4256,0
35,cluster,4256,204,0080000000,,,17,group_1_of_2,2,0,4256,4256,0
36,cluster,5311,142,0800000100,,,18,group_0_of_2,2,0,5311,5311,0
37,cluster,5311,143,0008000000,,,18,group_1_of_2,2,0,5311,5311,0
32,cluster,5357,252,0000040008,,,16,group_0_of_2,2,0,5357,5357,0
33,cluster,5357,253,0000002000,,,16,group_1_of_2,2,0,5357,5357,0
38,cluster,8238,183,0001000200,,,19,group_0_of_2,2,0,8238,8238,0
39,cluster,8238,184,0000004000,,,19,group_1_of_2,2,0,8238,8238,0
30,cluster,8250,177,0000400002,,,15,group_0_of_2,2,0,8250,8250,0
31,cluster,8250,178,0020000000,,,15,group_1_of_2,2,0,8250,8250,0
10,cluster,8277,60,1800000000,,,5,group_0_of_2,2,0,8277,8277,0
11,cluster,8277,61,0000080000,,,5,group_1_of_2,2,0,8277,8277,0
18,cluster,8547,124,0000080020,,,9,group_0_of_2,2,0,8547,8547,0
19,cluster,8547,125,1000000000,,,9,group_1_of_2,2,0,8547,8547,0
0,cluster,9654,202,0400000008,,,0,group_0_of_2,2,0,9654,9654,0
1,cluster,9654,203,0000000010,,,0,group_1_of_2,2,0,9654,9654,0
14,cluster,11472,30,0400002000,,,7,group_0_of_2,2,0,11472,11472,0
15,cluster,11472,31,0080000000,,,7,group_1_of_2,2,0,11472,11472,0
4,cluster,13241,46,0800000008,,,2,group_0_of_2,2,0,13241,13241,0
5,cluster,13241,47,0008000000,,,2,group_1_of_2,2,0,13241,13241,0
24,cluster,13397,160,4000200000,,,12,group_0_of_2,2,0,13397,13397,0
25,cluster,13397,161,0000400000,,,12,group_1_of_2,2,0,13397,13397,0
16,cluster,13612,238,2000800000,,,8,group_0_of_2,2,0,13612,13612,0
17,cluster,13612,239,0020000000,,,8,group_1_of_2,2,0,13612,13612,0
26,cluster,16582,35,0040000020,,,13,group_0_of_2,2,0,16582,16582,0
27,cluster,16582,36,0000020000,,,13,group_1_of_2,2,0,16582,16582,0
20,cluster,18265,229,0000040010,,,10,group_0_of_2,2,0,18265,18265,0
21,cluster,18265,230,4000000000,,,10,group_1_of_2,2,0,18265,18265,0
8,cluster,21916,113,0000000104,,,4,group_0_of_2,2,0,21916,21916,0
9,cluster,21916,114,0800000000,,,4,group_1_of_2,2,0,21916,21916,0
28,cluster,30492,31,0010080000,,,14,group_0_of_2,2,0,30492,30492,0
29,cluster,30492,32,1000000000,,,14,group_1_of_2,2,0,30492,30492,0
12,cluster,37946,52,2000001000,,,6,group_0_of_2,2,0,37946,37946,0
13,cluster,37946,53,1000000000,,,6,group_1_of_2,2,0,37946,37946,0
6,cluster,38391,114,3000000000,,,3,group_0_of_2,2,0,38391,38391,0
7,cluster,38391,115,0000000008,,,3,group_1_of_2,2,0,38391,38391,0
