event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
8,cluster,350,110,0208000000,,,4,group_0_of_2,2,0,350,350,0
9,cluster,350,111,0000000002,,,4,group_1_of_2,2,0,350,350,0
26,cluster,1505,87,0000004400,,,13,group_0_of_2,2,0,1505,1505,0
27,cluster,1505,88,0100000000,,,13,group_1_of_2,2,0,1505,1505,0
0,cluster,4408,130,0010000080,,,0,group_0_of_2,2,0,4408,4408,0
1,cluster,4408,131,0080000000,,,0,group_1_of_2,2,0,4408,4408,0
10,cluster,6830,253,0800400000,,,5,group_0_of_2,2,0,6830,6830,0
11,cluster,6830,254,0000004000,,,5,group_1_of_2,2,0,6830,6830,0
12,cluster,7062,235,0004040000,,,6,group_0_of_2,2,0,7062,7062,0
13,cluster,7062,236,0000000002,,,6,group_1_of_2,2,0,7062,7062,0
20,cluster,7372,212,0800000800,,,10,group_0_of_2,2,0,7372,7372,0
21,cluster,7372,213,0000800000,,,10,group_1_of_2,2,0,7372,7372,0
6,cluster,7986,52,0400100000,,,3,group_0_of_2,2,0,7986,7986,0
7,cluster,7986,53,0000000002,,,3,group_1_of_2,2,0,7986,7986,0
38,cluster,10514,234,4000004000,,,19,group_0_of_2,2,0,10514,10514,0
39,cluster,10514,235,0000000002,,,19,group_1_of_2,2,0,10514,10514,0
2,cluster,15380,107,0000000042,,,1,group_0_of_2,2,0,15380,15380,0
3,cluster,15380,108,0080000000,,,1,group_1_of_2,2,0,15380,15380,0
36,cluster,20788,211,0084000000,,,18,group_0_of_2,2,0,20788,20788,0
37,cluster,20788,212,0000400000,,,18,group_1_of_2,2,0,20788,20788,0
34,cluster,35591,218,0000800008,,,17,group_0_of_2,2,0,35591,35591,0
35,cluster,35591,219,0040000000,,,17,group_1_of_2,2,0,35591,35591,0
24,cluster,35631,189,00c0000000,,,12,group_0_of_2,2,0,35631,35631,0
25,cluster,35631,190,0000000002,,,12,group_1_of_2,2,0,35631,35631,0
14,cluster,38988,95,0000240000,,,7,group_0_of_2,2,0,38988,38988,0
15,cluster,38988,96,0000000080,,,7,group_1_of_2,2,0,38988,38988,0
22,cluster,44148,44,0010000040,,,11,group_0_of_2,2,0,44148,44148,0
23,cluster,44148,45,0100000000,,,11,group_1_of_2,2,0,44148,44148,0
4,cluster,45172,221,4010000000,,,2,group_0_of_2,2,0,45172,45172,0
5,cluster,45172,222,0000000001,,,2,group_1_of_2,2,0,45172,45172,0
16,cluster,45387,97,2000080000,,,8,group_0_of_2,2,0,45387,45387,0
17,cluster,45387,98,0000040000,,,8,group_1_of_2,2,0,45387,45387,0
30,cluster,48631,235,4000020000,,,15,group_0_of_2,2,0,48631,48631,0
31,cluster,48631,236,0800000000,,,15,group_1_of_2,2,0,48631,48631,0
32,cluster,48633,196,0300000000,,,16,group_0_of_2,2,0,48633,48633,0
33,cluster,48633,197,0000000100,,,16,group_1_of_2,2,0,48633,48633,0
18,cluster,48640,201,2040000000,,,9,group_0_of_2,2,0,48640,48640,0
19,cluster,48640,202,0000000004,,,9,group_1_of_2,2,0,48640,48640,0
28,cluster,48649,118,0002400000,,,14,group_0_of_2,2,0,48649,48649,0
29,cluster,48649,119,0100000000,,,14,group_1_of_2,2,0,48649,48649,0
